Plot_ID,EP_Plot_ID,Exploratory,Latitude,Longitude,VIP,MIP,Landuse,Soil_Type_German,Soil_Type_WRB,Main_Tree_Species
S666,na,SCH,53.11,14,no,no,Grassland,nd,nd,nd
S667,SEG5,SCH,53.11,14,yes,yes,Grassland,Gley,Gleysol,na
S668,na,SCH,53.11,14,no,no,Grassland,nd,nd,nd
S669,na,SCH,53.11,14,no,no,Grassland,nd,nd,nd
S67,na,SCH,53.01,13.84,no,no,Forest,nd,nd,nd
S670,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S671,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S672,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S673,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S674,na,SCH,53.1,14.01,no,no,Grassland,nd,nd,nd
S675,na,SCH,53.12,14.01,no,no,Grassland,nd,nd,nd
S676,SEG19,SCH,53.12,14.01,no,no,Grassland,Gley,Gleysol,na
S677,na,SCH,53.12,14.01,no,no,Grassland,nd,nd,nd
S678,na,SCH,53.12,14.01,no,no,Grassland,nd,nd,nd
S679,na,SCH,53.12,14.01,no,no,Grassland,nd,nd,nd
S68,na,SCH,53.01,13.84,no,no,Forest,nd,nd,nd
S680,na,SCH,53.12,14.01,no,no,Grassland,nd,nd,nd
S681,na,SCH,53.12,14.01,no,no,Grassland,nd,nd,nd
S682,na,SCH,53.12,14.01,no,no,Grassland,nd,nd,nd
S62,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S620,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S621,na,SCH,53.1,14.02,no,no,Grassland,nd,nd,nd
S622,na,SCH,53.1,14.02,no,no,Grassland,nd,nd,nd
S623,na,SCH,53.1,14.02,no,no,Grassland,nd,nd,nd
S624,na,SCH,53.1,14.02,no,no,Grassland,nd,nd,nd
S625,na,SCH,53.1,14.01,no,no,Grassland,nd,nd,nd
S626,na,SCH,53.1,14.02,no,no,Grassland,nd,nd,nd
S627,na,SCH,53.1,14.01,no,no,Grassland,nd,nd,nd
S628,na,SCH,53.1,14.01,no,no,Grassland,nd,nd,nd
S629,na,SCH,53.1,14.01,no,no,Grassland,nd,nd,nd
S63,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S630,na,SCH,53.1,14.02,no,no,Grassland,nd,nd,nd
S631,na,SCH,53.1,14.02,no,no,Grassland,nd,nd,nd
S632,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S633,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S634,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S635,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S636,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S637,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S638,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S639,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S64,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S640,na,SCH,53.11,14.01,no,no,Grassland,nd,nd,nd
S641,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S642,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S643,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S644,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S645,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S646,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S647,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S648,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S649,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S65,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S650,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S589,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S59,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S590,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S591,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S592,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S593,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S594,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S595,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S596,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S597,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S598,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S599,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S6,na,SCH,53,13.85,no,no,Forest,nd,nd,nd
S60,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S600,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S601,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S602,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S603,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S604,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S605,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S606,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S607,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S608,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S609,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S61,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S610,na,SCH,53.09,13.95,no,no,Grassland,nd,nd,nd
S611,na,SCH,53.11,14.03,no,no,Grassland,nd,nd,nd
S612,SEG23,SCH,53.11,14.03,no,yes,Grassland,Mulmniedermoor,Histosol,na
S613,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S614,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S615,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S616,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S617,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S618,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S619,na,SCH,53.11,14.02,no,no,Grassland,nd,nd,nd
S557,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S558,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S559,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S56,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S560,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S561,SEG12,SCH,53.09,13.97,no,no,Grassland,Erdniedermoor,Histosol,na
S562,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S563,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S564,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S565,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S566,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S567,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S568,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S569,na,SCH,53.09,13.96,no,no,Grassland,nd,nd,nd
S57,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S570,SEG7,SCH,53.09,13.98,yes,yes,Grassland,Erdniedermoor,Histosol,na
S571,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S572,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S573,SEG2,SCH,53.09,13.98,yes,yes,Grassland,Erdniedermoor,Histosol,na
S574,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S575,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S576,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S577,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S578,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S579,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S58,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S580,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S581,na,SCH,53.09,14,no,no,Grassland,nd,nd,nd
S582,na,SCH,53.09,14,no,no,Grassland,nd,nd,nd
S583,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S584,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S585,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S586,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S587,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S588,na,SCH,53.09,13.99,no,no,Grassland,nd,nd,nd
S525,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S526,SEG3,SCH,53.1,13.99,yes,yes,Grassland,Erdniedermoor,Histosol,na
S527,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S528,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S529,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S53,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S530,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S531,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S532,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S533,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S534,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S535,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S536,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S537,na,SCH,53.11,13.98,no,no,Grassland,nd,nd,nd
S538,na,SCH,53.11,13.98,no,no,Grassland,nd,nd,nd
S539,na,SCH,53.11,13.98,no,no,Grassland,nd,nd,nd
S54,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S540,na,SCH,53.11,13.98,no,no,Grassland,nd,nd,nd
S541,na,SCH,53.11,13.98,no,no,Grassland,nd,nd,nd
S542,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S543,na,SCH,53.1,13.98,no,no,Grassland,nd,nd,nd
S544,na,SCH,53.1,13.97,no,no,Grassland,nd,nd,nd
S545,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S546,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S547,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S548,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S549,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S55,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S550,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S551,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S552,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S553,na,SCH,53.09,13.98,no,no,Grassland,nd,nd,nd
S554,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S555,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S556,na,SCH,53.09,13.97,no,no,Grassland,nd,nd,nd
S51,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S510,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S5100,SEW26,SCH,52.92,13.75,no,no,Forest,Braunerde,Cambisol,Ei
S5101,SEW21,SCH,52.92,13.74,no,yes,Forest,Braunerde,Cambisol,Ki
S5102,SEW15,SCH,52.91,13.74,no,no,Forest,Treposol,Cambisol,Ki
S5103,na,SCH,52.89,13.65,no,no,Forest,nd,nd,nd
S5104,SEW38,SCH,52.89,13.67,no,yes,Forest,Braunerde,Cambisol,Bu
S5105,SEW27,SCH,52.89,14,no,no,Forest,Braunerde,Cambisol,Ei
S5106,SEW7,SCH,53.11,13.69,yes,yes,Forest,Fahlerde,Cambisol,Bu
S5107,SEW28,SCH,52.88,13.66,no,no,Forest,Braunerde,Cambisol,Ei
S5108,SEW34,SCH,52.9,13.85,no,no,Forest,Braunerde,Albeluvisol,Ki
S5109,na,SCH,52.9,13.85,no,no,Forest,nd,nd,nd
S511,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S5110,SEW1,SCH,52.9,13.85,yes,yes,Forest,Braunerde,Cambisol,Ki
S5111,SEW6,SCH,52.91,13.84,yes,yes,Forest,Braunerde,Cambisol,Bu
S5112,SEW3,SCH,52.92,13.64,yes,yes,Forest,Braunerde,Cambisol,Ki
S5113,SEW8,SCH,53.19,13.93,yes,yes,Forest,Fahlerde,Albeluvisol,Bu
S5114,SEW9,SCH,53.04,13.81,yes,yes,Forest,Braunerde,Cambisol,Bu
S5115,na,SCH,53.05,13.85,no,no,Forest,nd,nd,nd
S5116,SEW31,SCH,52.88,13.9,no,no,Forest,Braunerde,Cambisol,Ki
S5117,SEW50,SCH,53.04,13.79,no,no,Forest,Braunerde,Cambisol,Bu
S512,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S513,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S514,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S515,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S516,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S517,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S518,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S519,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S52,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S520,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S521,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S522,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S523,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S524,na,SCH,53.1,13.99,no,no,Grassland,nd,nd,nd
S5067,na,SCH,53.06,13.75,no,no,Forest,nd,nd,nd
S5068,na,SCH,53.06,13.75,no,no,Forest,nd,nd,nd
S5069,na,SCH,53.06,13.75,no,no,Forest,nd,nd,nd
S507,na,SCH,53.11,13.99,no,no,Grassland,nd,nd,nd
S5070,SEW19,SCH,53.09,13.64,no,no,Forest,Braunerde,Cambisol,Ki
S5071,na,SCH,53.09,13.64,no,no,Forest,nd,nd,nd
S5072,na,SCH,53.09,13.64,no,no,Forest,nd,nd,nd
S5073,SEW10,SCH,53.09,13.64,no,no,Forest,Braunerde,Cambisol,Ki
S5074,SEW20,SCH,53.09,13.64,no,no,Forest,Regosol,Regosol,Ki
S5075,SEW11,SCH,53.09,13.63,no,yes,Forest,Braunerde,Cambisol,Ki
S5076,na,SCH,53.09,13.63,no,no,Forest,nd,nd,nd
S5077,na,SCH,53.09,13.63,no,no,Forest,nd,nd,nd
S5078,na,SCH,53.09,13.63,no,no,Forest,nd,nd,nd
S5079,na,SCH,53.09,13.63,no,no,Forest,nd,nd,nd
S508,na,SCH,53.11,14,no,no,Grassland,nd,nd,nd
S5080,na,SCH,53.08,13.63,no,no,Forest,nd,nd,nd
S5081,na,SCH,53.09,13.63,no,no,Forest,nd,nd,nd
S5082,na,SCH,53.09,13.63,no,no,Forest,nd,nd,nd
S5083,na,SCH,53.08,13.63,no,no,Forest,nd,nd,nd
S5084,na,SCH,53.08,13.63,no,no,Forest,nd,nd,nd
S5085,na,SCH,53.09,13.63,no,no,Forest,nd,nd,nd
S5086,SEW36,SCH,52.95,13.75,no,yes,Forest,Braunerde,Cambisol,Bu
S5087,na,SCH,52.94,13.75,no,no,Forest,nd,nd,nd
S5088,na,SCH,52.94,13.74,no,no,Forest,nd,nd,nd
S5089,SEW23,SCH,52.95,13.78,no,no,Forest,Braunerde,Cambisol,Ei
S509,na,SCH,53.11,14,no,no,Grassland,nd,nd,nd
S5090,SEW2,SCH,52.95,13.78,yes,yes,Forest,Braunerde,Cambisol,Ki
S5091,SEW37,SCH,52.94,13.78,no,yes,Forest,Braunerde,Cambisol,Bu
S5092,SEW24,SCH,52.89,13.97,no,no,Forest,Braunerde,Cambisol,Ei
S5094,SEW12,SCH,53.09,13.7,no,no,Forest,Braunerde,Cambisol,Ki
S5095,SEW25,SCH,52.92,13.76,no,no,Forest,Braunerde,Cambisol,Ei
S5096,na,SCH,52.92,13.76,no,no,Forest,nd,nd,nd
S5097,na,SCH,52.92,13.76,no,no,Forest,nd,nd,nd
S5098,SEW14,SCH,52.92,13.75,no,yes,Forest,Treposol,Cambisol,Ki
S5099,na,SCH,52.92,13.75,no,no,Forest,nd,nd,nd
S5035,na,SCH,52.92,13.84,no,no,Forest,nd,nd,nd
S5036,na,SCH,52.92,13.84,no,no,Forest,nd,nd,nd
S5037,na,SCH,52.92,13.89,no,no,Forest,nd,nd,nd
S5038,SEW33,SCH,52.92,13.89,no,no,Forest,Braunerde,Cambisol,Ki
S5039,na,SCH,52.91,13.89,no,no,Forest,nd,nd,nd
S504,na,SCH,53.11,13.99,no,no,Grassland,nd,nd,nd
S5040,na,SCH,52.91,13.89,no,no,Forest,nd,nd,nd
S5041,na,SCH,52.97,13.72,no,no,Forest,nd,nd,nd
S5042,na,SCH,52.97,13.72,no,no,Forest,nd,nd,nd
S5043,na,SCH,52.97,13.72,no,no,Forest,nd,nd,nd
S5044,na,SCH,52.97,13.72,no,no,Forest,nd,nd,nd
S5045,na,SCH,52.97,13.72,no,no,Forest,nd,nd,nd
S5046,na,SCH,52.97,13.73,no,no,Forest,nd,nd,nd
S5047,na,SCH,52.97,13.73,no,no,Forest,nd,nd,nd
S5048,na,SCH,52.97,13.73,no,no,Forest,nd,nd,nd
S5049,na,SCH,52.97,13.73,no,no,Forest,nd,nd,nd
S505,SEG11,SCH,53.11,13.99,no,no,Grassland,Gley,Gleysol,na
S5050,na,SCH,52.86,13.92,no,no,Forest,nd,nd,nd
S5051,SEW18,SCH,52.86,13.92,no,yes,Forest,Braunerde,Cambisol,Ki
S5052,na,SCH,53.11,13.86,no,no,Forest,nd,nd,nd
S5053,na,SCH,53.11,13.85,no,no,Forest,nd,nd,nd
S5054,na,SCH,53.11,13.85,no,no,Forest,nd,nd,nd
S5055,na,SCH,53.11,13.85,no,no,Forest,nd,nd,nd
S5056,na,SCH,53.11,13.86,no,no,Forest,nd,nd,nd
S5057,na,SCH,53.11,13.85,no,no,Forest,nd,nd,nd
S5058,na,SCH,53.11,13.85,no,no,Forest,nd,nd,nd
S5059,na,SCH,53.11,13.85,no,no,Forest,nd,nd,nd
S506,na,SCH,53.11,13.99,no,no,Grassland,nd,nd,nd
S5060,SEW46,SCH,53.07,13.78,no,yes,Forest,Fahlerde,Albeluvisol,Bu
S5061,na,SCH,53.07,13.78,no,no,Forest,nd,nd,nd
S5062,na,SCH,53.07,13.77,no,no,Forest,nd,nd,nd
S5063,SEW47,SCH,53.07,13.77,no,no,Forest,Braunerde,Cambisol,Bu
S5064,na,SCH,53.07,13.77,no,no,Forest,nd,nd,nd
S5065,na,SCH,53.06,13.75,no,no,Forest,nd,nd,nd
S5066,na,SCH,53.07,13.75,no,no,Forest,nd,nd,nd
S5003,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S5004,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S5005,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S5006,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S5007,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S5008,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S5009,na,SCH,52.94,13.81,no,no,Forest,nd,nd,nd
S501,na,SCH,53.11,14,no,no,Grassland,nd,nd,nd
S5010,na,SCH,52.94,13.81,no,no,Forest,nd,nd,nd
S5011,na,SCH,52.94,13.81,no,no,Forest,nd,nd,nd
S5012,na,SCH,52.94,13.81,no,no,Forest,nd,nd,nd
S5013,na,SCH,52.94,13.81,no,no,Forest,nd,nd,nd
S5014,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5015,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5016,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5017,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5018,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5019,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S502,SEG10,SCH,53.11,14,no,no,Grassland,Erdniedermoor,Histosol,na
S5020,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5021,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5022,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5023,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5024,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5025,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5026,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5027,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5028,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S5029,na,SCH,52.94,13.8,no,no,Forest,nd,nd,nd
S503,na,SCH,53.11,14,no,no,Grassland,nd,nd,nd
S5030,na,SCH,52.92,13.84,no,no,Forest,nd,nd,nd
S5031,na,SCH,52.92,13.84,no,no,Forest,nd,nd,nd
S5032,na,SCH,52.92,13.84,no,no,Forest,nd,nd,nd
S5033,na,SCH,52.92,13.84,no,no,Forest,nd,nd,nd
S5034,na,SCH,52.92,13.84,no,no,Forest,nd,nd,nd
S472,na,SCH,52.91,13.85,no,no,Forest,nd,nd,nd
S473,na,SCH,52.91,13.85,no,no,Forest,nd,nd,nd
S474,na,SCH,52.91,13.85,no,no,Forest,nd,nd,nd
S475,SEW35,SCH,52.91,13.85,no,yes,Forest,Braunerde,Cambisol,Bu
S476,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S477,na,SCH,52.92,13.88,no,no,Forest,nd,nd,nd
S478,na,SCH,52.92,13.88,no,no,Forest,nd,nd,nd
S479,na,SCH,52.92,13.88,no,no,Forest,nd,nd,nd
S48,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S480,na,SCH,52.91,13.88,no,no,Forest,nd,nd,nd
S481,na,SCH,52.92,13.87,no,no,Forest,nd,nd,nd
S482,na,SCH,52.92,13.87,no,no,Forest,nd,nd,nd
S483,na,SCH,52.92,13.87,no,no,Forest,nd,nd,nd
S484,na,SCH,52.92,13.87,no,no,Forest,nd,nd,nd
S485,na,SCH,52.92,13.87,no,no,Forest,nd,nd,nd
S486,na,SCH,52.92,13.86,no,no,Forest,nd,nd,nd
S487,na,SCH,52.92,13.86,no,no,Forest,nd,nd,nd
S488,SEW44,SCH,52.92,13.86,no,yes,Forest,Braunerde,Cambisol,Bu
S489,na,SCH,52.94,13.82,no,no,Forest,nd,nd,nd
S49,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S490,na,SCH,52.95,13.82,no,no,Forest,nd,nd,nd
S491,na,SCH,52.95,13.82,no,no,Forest,nd,nd,nd
S492,na,SCH,52.95,13.82,no,no,Forest,nd,nd,nd
S493,na,SCH,52.95,13.82,no,no,Forest,nd,nd,nd
S494,na,SCH,52.94,13.82,no,no,Forest,nd,nd,nd
S495,na,SCH,52.94,13.82,no,no,Forest,nd,nd,nd
S496,na,SCH,52.94,13.82,no,no,Forest,nd,nd,nd
S497,na,SCH,52.94,13.82,no,no,Forest,nd,nd,nd
S498,na,SCH,52.94,13.82,no,no,Forest,nd,nd,nd
S499,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S5,na,SCH,53,13.85,no,no,Forest,nd,nd,nd
S50,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S500,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S5001,SEW17,SCH,52.94,13.83,no,yes,Forest,Braunerde,Cambisol,Ki
S5002,na,SCH,52.94,13.83,no,no,Forest,nd,nd,nd
S440,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S441,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S442,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S443,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S444,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S445,na,SCH,52.89,13.92,no,no,Forest,nd,nd,nd
S446,na,SCH,52.89,13.92,no,no,Forest,nd,nd,nd
S447,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S448,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S449,na,SCH,52.89,13.92,no,no,Forest,nd,nd,nd
S45,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S450,na,SCH,52.89,13.92,no,no,Forest,nd,nd,nd
S451,na,SCH,52.89,13.9,no,no,Forest,nd,nd,nd
S452,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S453,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S454,na,SCH,52.89,13.91,no,no,Forest,nd,nd,nd
S455,na,SCH,52.93,13.85,no,no,Forest,nd,nd,nd
S456,na,SCH,52.93,13.85,no,no,Forest,nd,nd,nd
S457,na,SCH,52.93,13.85,no,no,Forest,nd,nd,nd
S458,na,SCH,52.93,13.84,no,no,Forest,nd,nd,nd
S459,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S46,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S460,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S461,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S462,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S463,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S464,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S465,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S466,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S467,SEW4,SCH,52.92,13.85,yes,yes,Forest,Braunerde,Cambisol,Ki
S468,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S469,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S47,na,SCH,53.01,13.83,no,no,Forest,nd,nd,nd
S470,na,SCH,52.92,13.85,no,no,Forest,nd,nd,nd
S471,na,SCH,52.91,13.85,no,no,Forest,nd,nd,nd
S409,na,SCH,52.91,13.92,no,no,Forest,nd,nd,nd
S41,na,SCH,53,13.83,no,no,Forest,nd,nd,nd
S410,na,SCH,52.91,13.92,no,no,Forest,nd,nd,nd
S411,na,SCH,52.91,13.92,no,no,Forest,nd,nd,nd
S412,na,SCH,52.9,13.92,no,no,Forest,nd,nd,nd
S413,na,SCH,52.9,13.91,no,no,Forest,nd,nd,nd
S414,SEW42,SCH,52.9,13.91,no,no,Forest,Regosol,Regosol,Bu
S415,na,SCH,52.9,13.91,no,no,Forest,nd,nd,nd
S416,na,SCH,52.9,13.91,no,no,Forest,nd,nd,nd
S417,na,SCH,52.9,13.91,no,no,Forest,nd,nd,nd
S418,na,SCH,52.9,13.91,no,no,Forest,nd,nd,nd
S419,na,SCH,52.9,13.92,no,no,Forest,nd,nd,nd
S42,na,SCH,53,13.83,no,no,Forest,nd,nd,nd
S420,na,SCH,52.9,13.92,no,no,Forest,nd,nd,nd
S421,SEW43,SCH,52.9,13.93,no,yes,Forest,Braunerde,Cambisol,Bu
S422,na,SCH,52.9,13.93,no,no,Forest,nd,nd,nd
S423,na,SCH,52.9,13.93,no,no,Forest,nd,nd,nd
S424,na,SCH,52.9,13.93,no,no,Forest,nd,nd,nd
